Unnamed: 0,ms_subclass,lot_frontage,lot_area,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,overall_qual_p2,overall_qual_p3,overallqual_grlivarea,gr_liv_area_p2,gr_liv_area_p3,ms_zoning_c (all),ms_zoning_fv,ms_zoning_rl,ms_zoning_rm,alley_None,alley_grvl,alley_pave,land_contour_bnk,land_contour_hls,land_contour_low,land_contour_lvl,lot_config_corner,lot_config_culdsac,lot_config_fr2,lot_config_inside,neighborhood_blmngtn,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_idotrr,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,condition_1_artery,condition_1_feedr,condition_1_norm,condition_1_posn,condition_1_rrae,condition_1_rran,condition_2_norm,bldg_type_1fam,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5fin,house_style_1story,house_style_2story,house_style_sfoyer,house_style_slvl,roof_style_gable,roof_style_hip,roof_matl_compshg,exterior_1st_asbshng,exterior_1st_brkface,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd sdng,exterior_1st_wdshing,exterior_2nd_asbshng,exterior_2nd_brkface,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd sdng,exterior_2nd_wd shng,mas_vnr_type_None,mas_vnr_type_brkface,mas_vnr_type_none,mas_vnr_type_stone,foundation_brktil,foundation_cblock,foundation_pconc,foundation_slab,heating_gasa,heating_gasw,central_air_n,central_air_y,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_detchd,garage_type_no garage,misc_feature_None,misc_feature_shed,sale_type_cod,sale_type_new,sale_type_wd ,combined_sale_type,combined_house_style,combined_roof_style
969,60,81.0,10530,3,0,7,5,1978,1978,68.0,3,4,5,5,3,6,0.0,5,0.0,945.0,945.0,4,4,912,0,1857,0.0,0.0,2,1,4,1,3,7,1,5,1978.0,2,482.0,5,5,2,400,105,0,0,0,0,0,1,0,7,2006,188900,49,343,12999,3448449,6403769793,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
970,20,50.0,5000,3,0,3,3,1946,1950,0.0,1,1,2,2,3,4,299.0,5,0.0,367.0,666.0,1,4,0,0,666,0.0,1.0,1,0,2,1,2,7,0,0,0.0,0,0.0,0,0,0,0,52,0,0,0,0,0,3,0,4,2007,64500,9,27,1998,443556,295408296,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
971,60,0.0,17082,0,1,6,5,1978,1992,288.0,3,4,3,5,0,1,964.0,5,0.0,153.0,1117.0,0,4,864,0,1981,1.0,0.0,2,1,4,1,2,7,1,5,1978.0,1,522.0,5,5,2,336,104,0,0,0,0,0,0,0,5,2010,230000,36,216,11886,3924361,7774159141,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
972,50,74.0,16287,3,0,5,6,1925,1950,0.0,3,2,5,5,3,1,130.0,1,105.0,666.0,901.0,4,4,450,0,1351,1.0,0.0,1,0,3,1,3,7,1,3,1975.0,3,576.0,5,5,0,0,0,43,0,100,0,0,0,0,7,2007,122000,25,125,6755,1825201,2465846551,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
973,20,65.0,11050,3,0,5,5,1956,1956,0.0,3,4,5,5,3,4,488.0,5,0.0,517.0,1005.0,0,4,0,0,1005,0.0,0.0,1,0,2,1,3,7,1,5,1956.0,3,319.0,5,5,2,0,0,0,0,288,0,0,0,0,7,2006,133500,25,125,5025,1010025,1015075125,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
974,50,60.0,10440,3,0,6,7,1920,1950,0.0,2,2,3,5,3,4,493.0,5,0.0,1017.0,1510.0,0,4,1208,0,2792,0.0,0.0,2,0,5,1,3,4,2,5,1920.0,3,520.0,2,5,2,0,547,0,0,480,0,0,3,1150,6,2008,256000,36,216,16752,7795264,21764377088,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
975,160,41.0,2665,3,0,5,7,1976,1976,0.0,3,4,3,5,3,1,318.0,5,0.0,232.0,550.0,4,4,550,0,1475,0.0,0.0,2,0,4,1,3,7,1,5,1976.0,3,336.0,5,5,2,92,26,0,0,0,0,0,0,0,5,2008,129500,25,125,7375,2175625,3209046875,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
976,20,80.0,10389,3,0,8,5,2003,2003,320.0,2,4,3,5,3,3,1682.0,5,0.0,296.0,1978.0,0,4,0,0,1978,1.0,0.0,2,1,3,1,2,7,1,3,2003.0,2,850.0,5,5,2,188,25,0,0,0,0,0,0,0,5,2010,318000,64,512,15824,3912484,7738893352,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
977,20,70.0,9658,0,0,8,5,2006,2006,383.0,2,4,3,5,3,6,0.0,5,0.0,1598.0,1598.0,2,4,0,0,1606,0.0,0.0,2,0,3,1,2,7,1,3,2006.0,2,871.0,5,5,2,230,60,0,0,0,0,0,0,0,7,2009,255900,64,512,12848,2579236,4142253016,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
978,20,63.0,7500,3,0,6,5,2004,2004,0.0,3,4,3,5,3,6,0.0,5,0.0,1158.0,1158.0,0,4,0,0,1158,0.0,0.0,1,1,3,1,2,7,0,0,0.0,0,0.0,0,0,2,0,50,0,0,0,0,0,0,0,8,2009,143500,36,216,6948,1340964,1552836312,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
979,20,79.0,14122,0,0,8,5,2005,2006,240.0,2,4,1,5,3,3,28.0,5,0.0,1794.0,1822.0,0,4,0,0,1822,0.0,0.0,2,0,3,1,0,7,1,3,2005.0,2,678.0,5,5,2,0,119,0,0,0,0,0,0,0,2,2010,259000,64,512,14576,3319684,6048464248,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
980,20,0.0,21000,3,0,6,5,1953,1953,184.0,3,2,3,5,2,1,35.0,4,869.0,905.0,1809.0,4,4,0,0,2259,1.0,0.0,2,0,3,1,2,7,2,3,1953.0,3,450.0,5,5,2,166,120,192,0,0,0,0,3,0,10,2007,217000,36,216,13554,5103081,11527859979,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
981,50,70.0,8737,0,0,6,7,1923,1950,0.0,3,4,3,5,3,5,300.0,5,0.0,765.0,1065.0,0,0,720,0,1635,0.0,0.0,1,1,3,1,3,7,1,3,1950.0,3,440.0,5,5,2,0,38,0,144,0,0,0,0,0,5,2007,210000,36,216,9810,2673225,4370722875,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
982,20,0.0,8750,0,0,5,6,1970,1970,76.0,3,4,5,5,3,2,828.0,5,0.0,174.0,1002.0,4,4,0,0,1002,1.0,0.0,1,0,3,1,3,7,0,0,1973.0,3,902.0,5,5,2,0,0,0,0,0,0,0,3,0,8,2009,148500,25,125,5010,1004004,1006012008,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
983,60,73.0,8499,0,0,6,5,2006,2007,0.0,3,4,3,5,3,6,0.0,5,0.0,616.0,616.0,0,4,796,0,1412,0.0,0.0,2,1,3,1,2,7,1,3,2007.0,1,432.0,5,5,2,0,36,0,0,0,0,0,0,0,3,2007,156932,36,216,8472,1993744,2815166528,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
984,90,72.0,11072,0,0,5,5,1965,1965,0.0,3,4,5,5,3,6,0.0,5,0.0,1728.0,1728.0,4,4,0,0,1728,0.0,0.0,2,0,6,2,3,7,0,0,1987.0,3,576.0,5,5,2,0,0,0,0,0,0,0,0,0,11,2008,145000,25,125,8640,2985984,5159780352,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
985,20,64.0,6762,3,0,7,5,2007,2007,0.0,2,4,3,5,0,3,902.0,5,0.0,380.0,1282.0,0,4,0,0,1290,1.0,0.0,2,0,2,1,2,7,1,3,2007.0,2,662.0,5,5,2,168,0,0,0,0,0,0,0,0,5,2009,200000,49,343,9030,1664100,2146689000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
986,20,105.0,15431,3,0,10,5,2005,2006,400.0,0,4,1,5,1,3,1430.0,5,0.0,564.0,1994.0,0,4,0,0,2046,1.0,0.0,2,1,2,1,0,7,2,3,2005.0,1,878.0,5,5,2,188,65,0,0,175,0,0,0,0,8,2007,450000,100,1000,20460,4186116,8564793336,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
987,160,34.0,3230,3,0,6,5,1999,1999,894.0,3,4,3,5,3,3,381.0,5,0.0,348.0,729.0,2,4,729,0,1471,0.0,0.0,2,1,3,1,3,7,0,0,1999.0,3,440.0,5,5,2,0,24,0,0,0,0,0,0,0,3,2009,172500,36,216,8826,2163841,3183010111,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
988,60,90.0,10800,3,0,6,7,1974,1997,0.0,3,4,5,5,3,1,956.0,4,182.0,384.0,1522.0,4,4,1066,0,2614,0.0,0.0,2,1,4,1,3,7,1,5,1974.0,2,624.0,5,5,2,38,243,0,0,0,0,0,0,0,6,2008,240000,36,216,15684,6832996,17861451544,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
989,60,102.0,11143,0,0,8,5,2004,2005,0.0,2,4,3,5,3,6,0.0,5,0.0,1580.0,1580.0,0,4,886,0,2466,0.0,0.0,3,0,4,1,2,7,1,3,2004.0,2,610.0,5,5,2,159,214,0,0,0,0,0,0,0,12,2007,340000,64,512,19728,6081156,14996130696,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
990,20,73.0,8925,0,0,8,5,2007,2007,0.0,2,4,3,5,0,3,16.0,5,0.0,1450.0,1466.0,0,4,0,0,1466,0.0,0.0,2,0,3,1,2,7,0,0,2007.0,1,610.0,5,5,2,100,18,0,0,0,0,0,0,0,7,2009,201000,64,512,11728,2149156,3150662696,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
991,20,120.0,10356,3,0,5,6,1975,1975,0.0,3,4,5,5,0,2,716.0,5,0.0,253.0,969.0,4,4,0,0,969,0.0,0.0,1,1,3,1,3,7,0,0,1975.0,3,440.0,5,5,2,0,0,0,0,0,0,0,3,0,1,2007,122000,25,125,4845,938961,909853209,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
992,20,93.0,12299,3,0,7,6,1978,1985,67.0,3,4,3,5,3,3,1328.0,5,0.0,201.0,1529.0,4,4,0,0,1664,1.0,0.0,2,0,3,1,2,7,1,5,1978.0,1,663.0,5,5,2,0,0,0,0,0,0,0,0,0,9,2007,213000,49,343,11648,2768896,4607442944,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
993,20,90.0,9900,3,0,6,5,1967,1967,0.0,2,4,5,5,3,5,1173.0,5,0.0,507.0,1680.0,4,4,0,0,1691,1.0,0.0,1,0,2,1,3,7,0,0,1967.0,3,550.0,3,5,2,0,67,260,0,0,0,0,3,0,4,2009,175000,36,216,10146,2859481,4835382371,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
994,20,64.0,6762,3,0,7,5,2007,2007,108.0,2,4,3,5,3,3,664.0,5,0.0,544.0,1208.0,0,4,0,0,1208,1.0,0.0,2,0,2,1,2,7,0,0,2007.0,2,628.0,5,5,2,105,54,0,0,0,0,0,0,0,9,2007,195400,49,343,8456,1459264,1762790912,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
995,20,75.0,11625,3,0,5,6,1967,1967,172.0,3,4,5,5,3,2,527.0,5,0.0,525.0,1052.0,4,4,0,0,1052,0.0,0.0,1,1,3,1,3,7,1,4,1984.0,1,668.0,5,5,2,0,215,0,0,0,0,0,0,0,4,2009,113500,25,125,5260,1106704,1164252608,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
996,50,65.0,6435,3,0,6,5,1939,1950,0.0,3,4,5,5,3,6,0.0,5,0.0,972.0,972.0,2,4,605,0,1577,0.0,0.0,1,0,3,1,1,7,1,3,1939.0,3,312.0,5,5,2,0,0,0,0,0,0,0,0,0,10,2006,140200,36,216,9462,2486929,3921887033,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
997,20,65.0,8450,3,0,5,6,1968,1968,90.0,3,4,5,5,3,2,162.0,4,270.0,450.0,882.0,4,4,0,0,909,0.0,0.0,1,0,3,1,3,7,0,0,1968.0,3,294.0,5,5,2,0,155,0,0,0,0,0,3,0,11,2006,116000,25,125,4545,826281,751089429,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
998,20,88.0,11577,3,0,9,5,2005,2006,382.0,0,4,3,5,1,3,1455.0,5,0.0,383.0,1838.0,0,4,0,0,1838,1.0,0.0,2,0,3,1,0,7,1,3,2005.0,1,682.0,5,5,2,161,225,0,0,0,0,0,0,0,9,2006,359900,81,729,16542,3378244,6209212472,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
999,60,50.0,8340,0,0,6,6,1977,1977,62.0,3,4,3,5,0,3,509.0,5,0.0,166.0,675.0,4,4,702,0,1388,0.0,0.0,1,1,3,1,3,7,0,0,1977.0,3,317.0,5,5,2,406,36,0,0,0,0,0,0,0,12,2006,157500,36,216,8328,1926544,2674043072,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1000,20,0.0,10708,0,0,5,5,1955,1993,0.0,2,4,5,5,3,4,379.0,1,768.0,470.0,1617.0,0,0,0,0,1867,1.0,0.0,1,0,2,1,3,7,3,3,1955.0,1,303.0,5,5,2,476,0,0,0,142,0,0,2,0,11,2009,190000,25,125,9335,3485689,6507781363,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1001,30,60.0,6911,3,0,5,5,1924,1950,0.0,3,4,5,5,2,4,405.0,5,0.0,740.0,1145.0,4,4,0,0,1301,0.0,0.0,1,0,2,1,1,2,0,0,1965.0,3,440.0,5,5,2,0,0,0,0,0,0,0,0,0,10,2009,100000,25,125,6505,1692601,2202073901,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1002,20,80.0,8800,3,0,6,6,1964,1964,425.0,3,4,5,5,3,2,553.0,5,0.0,698.0,1251.0,4,4,0,0,1251,1.0,0.0,1,0,3,1,3,7,2,3,1964.0,2,461.0,5,5,2,0,116,0,0,0,0,0,3,700,3,2006,160000,36,216,7506,1565001,1957816251,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
