,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1097,70,rl,60.0,9084,pave,None,reg,lvl,allpub,inside,gtl,edwards,artery,norm,1fam,2story,4,5,1940,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,mn,unf,0.0,unf,0.0,755.0,755.0,gasa,ta,y,sbrkr,755,755,0,1510,1.0,0.0,1,0,4,1,ta,7,typ,1,gd,detchd,1940.0,unf,1.0,296.0,fa,po,p,120,0,0,0,0,0,None,mnprv,None,0,10,2009,wd ,108000
1098,190,rl,60.0,10800,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,2fmcon,2story,4,7,1900,2000,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,None,None,no,None,0.0,unf,0.0,0.0,0.0,gasa,ta,n,fusea,694,600,0,1294,0.0,0.0,2,0,3,2,ta,7,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,n,220,114,210,0,0,0,None,None,None,0,8,2008,wd ,106250
1099,20,rl,74.0,8556,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1240.0,1240.0,gasa,ex,y,sbrkr,1240,0,0,1240,0.0,0.0,2,0,2,1,gd,5,typ,0,None,attchd,2006.0,rfn,3.0,826.0,ta,ta,y,140,93,0,0,0,0,None,None,None,0,5,2007,wd ,194000
1100,20,rl,70.0,9100,pave,None,reg,lvl,allpub,inside,gtl,sawyer,rrae,norm,1fam,1story,5,4,1962,1962,hip,compshg,wd sdng,wd sdng,brkface,51.0,ta,ta,cblock,ta,ta,no,lwq,36.0,unf,0.0,952.0,988.0,gasa,ex,y,sbrkr,988,0,0,988,1.0,0.0,1,0,3,1,ta,6,typ,0,None,detchd,1977.0,unf,2.0,624.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,7,2006,wd ,129500
1101,90,rl,63.0,8668,pave,None,reg,lvl,allpub,corner,gtl,names,norm,norm,duplex,1story,5,5,1968,1968,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1560.0,1560.0,gasa,ta,y,sbrkr,1560,0,0,1560,0.0,0.0,2,0,4,2,ta,8,typ,0,None,detchd,1968.0,unf,3.0,792.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,5,2007,wd ,126000
1102,20,rl,70.0,11767,pave,None,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,5,5,1950,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,fa,ta,mn,rec,1078.0,unf,0.0,0.0,1078.0,gasa,ta,y,fusea,1368,0,0,1368,1.0,0.0,1,0,3,1,ta,6,min1,0,None,attchd,1950.0,rfn,1.0,195.0,ta,ta,y,0,41,211,0,0,0,None,None,shed,900,6,2009,wd ,120000
1103,20,rl,70.0,8400,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2004,2005,gable,compshg,vinylsd,vinylsd,brkface,109.0,gd,ta,pconc,gd,ta,av,glq,712.0,unf,0.0,761.0,1473.0,gasa,ex,y,sbrkr,1484,0,0,1484,1.0,0.0,2,0,3,1,gd,7,typ,0,None,attchd,2004.0,rfn,2.0,606.0,ta,ta,y,0,35,0,144,0,0,None,None,None,0,5,2010,wd ,213000
1104,120,rl,40.0,3874,pave,None,ir1,lvl,allpub,inside,gtl,greens,norm,norm,twnhse,1story,8,5,1980,1980,gable,compshg,wd sdng,wd sdng,none,0.0,gd,ta,cblock,gd,ta,gd,glq,807.0,unf,0.0,419.0,1226.0,gasa,ta,y,sbrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,gd,4,typ,1,fa,attchd,1980.0,fin,2.0,484.0,ta,ta,y,133,78,0,0,0,0,None,None,None,0,7,2006,wd ,190000
1105,20,rl,0.0,8076,pave,None,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,1story,6,6,1993,1994,gable,compshg,hdboard,hdboard,brkface,112.0,ta,ta,pconc,gd,ta,no,glq,705.0,unf,0.0,455.0,1160.0,gasa,gd,y,sbrkr,1169,0,0,1169,0.0,1.0,2,0,3,1,ta,6,typ,1,ta,attchd,1993.0,fin,2.0,402.0,ta,ta,y,0,26,0,0,144,0,None,mnprv,None,0,7,2006,wd ,183500
1106,80,rl,93.0,10090,pave,None,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,slvl,7,5,1963,1999,gable,compshg,plywood,plywood,brkface,364.0,ta,ta,cblock,ta,ta,av,rec,242.0,alq,483.0,0.0,725.0,gasa,ta,y,sbrkr,1035,616,0,1651,0.0,1.0,2,0,4,1,ta,6,typ,2,ta,builtin,1963.0,unf,1.0,276.0,ta,ta,y,460,46,0,0,165,0,None,mnprv,None,0,10,2007,wd ,172000
1107,20,rl,67.0,8877,pave,None,reg,lvl,allpub,inside,mod,edwards,norm,norm,1fam,1story,4,6,1938,1958,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,mn,alq,690.0,unf,0.0,126.0,816.0,gasa,ex,y,sbrkr,816,0,0,816,1.0,0.0,1,0,2,1,ta,3,typ,1,gd,detchd,1958.0,unf,1.0,288.0,fa,fa,y,0,0,0,0,0,0,None,None,None,0,5,2009,wd ,100000
1108,20,rl,85.0,11058,pave,None,reg,lvl,allpub,corner,gtl,collgcr,norm,norm,1fam,1story,7,6,2007,2007,gable,compshg,vinylsd,vinylsd,stone,212.0,gd,ta,pconc,gd,ta,no,glq,56.0,unf,0.0,1508.0,1564.0,gasa,ex,y,sbrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,gd,6,typ,0,None,attchd,2007.0,rfn,3.0,814.0,ta,ta,y,0,24,0,0,0,0,None,None,None,0,2,2008,wd ,218836
1109,190,rm,60.0,10800,pave,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,2fmcon,1.5fin,6,7,1905,2000,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,fa,ta,no,unf,0.0,unf,0.0,482.0,482.0,gasa,ex,n,sbrkr,1221,691,0,1912,0.0,0.0,2,0,3,2,ta,7,typ,1,ta,detchd,2003.0,unf,2.0,672.0,gd,ta,y,0,25,212,0,0,0,None,None,None,0,4,2008,wd ,163000
1110,20,rl,59.0,10936,pave,None,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,1story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1510.0,1510.0,gasa,ex,y,sbrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,gd,6,typ,1,gd,attchd,2006.0,rfn,2.0,534.0,ta,ta,y,100,18,0,0,0,0,None,None,None,0,4,2007,new,206580
1111,60,rl,65.0,8461,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,6,5,2005,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,728.0,728.0,gasa,ex,y,sbrkr,728,728,0,1456,0.0,0.0,2,1,3,1,gd,8,typ,1,gd,attchd,2005.0,fin,2.0,390.0,ta,ta,y,0,24,0,0,0,0,None,None,None,0,7,2006,new,163990
1112,70,rm,60.0,7518,pave,None,reg,lvl,allpub,fr3,gtl,idotrr,norm,norm,1fam,2story,5,8,1910,2004,gable,compshg,asbshng,plywood,none,0.0,fa,gd,brktil,fa,fa,no,unf,0.0,unf,0.0,396.0,396.0,gasa,gd,y,sbrkr,665,665,0,1330,0.0,0.0,1,0,3,1,ta,7,typ,0,None,detchd,2001.0,unf,1.0,390.0,ta,ta,n,0,72,45,0,0,0,None,mnprv,None,0,7,2006,wd ,116500
1113,60,rl,0.0,8010,pave,None,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,7,5,2002,2003,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,840.0,840.0,gasa,ex,y,sbrkr,840,880,0,1720,0.0,0.0,2,1,3,1,gd,7,typ,1,gd,builtin,2002.0,fin,2.0,400.0,ta,ta,y,138,48,0,0,0,0,None,None,None,0,7,2008,wd ,188000
1114,85,rl,0.0,10050,pave,None,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,sfoyer,5,6,1966,1966,gable,compshg,hdboard,hdboard,brkface,87.0,ta,ta,cblock,ta,ta,av,glq,602.0,unf,0.0,191.0,793.0,gasa,ex,y,sbrkr,1280,0,0,1280,0.0,1.0,2,0,3,1,ta,6,typ,1,ta,basment,1966.0,fin,2.0,432.0,ta,ta,y,140,40,0,0,0,0,None,None,None,0,6,2007,wd ,175000
1115,120,rl,38.0,4740,pave,None,ir1,lvl,allpub,inside,gtl,stonebr,norm,norm,twnhse,1story,8,5,1988,1988,gable,compshg,cemntbd,cmentbd,none,0.0,gd,ta,cblock,gd,ta,gd,glq,248.0,unf,0.0,918.0,1166.0,gasa,gd,y,sbrkr,1179,0,0,1179,1.0,0.0,2,0,2,1,ta,5,typ,0,None,attchd,1988.0,rfn,2.0,480.0,ta,ta,y,0,108,0,0,135,0,None,None,None,0,10,2007,wd ,182000
1116,30,rm,60.0,6978,pave,None,reg,bnk,allpub,inside,gtl,oldtown,artery,norm,1fam,1story,5,7,1926,1980,gable,compshg,metalsd,metalsd,none,0.0,gd,gd,brktil,ta,ta,no,unf,0.0,unf,0.0,850.0,850.0,gasa,ta,y,sbrkr,960,0,0,960,0.0,0.0,1,0,2,1,ta,5,typ,0,None,detchd,1981.0,rfn,2.0,576.0,ta,ta,y,0,0,116,0,0,0,None,None,None,0,4,2007,wd ,103000
1117,20,rl,0.0,11400,pave,None,reg,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,1story,10,5,2001,2002,hip,compshg,vinylsd,vinylsd,brkface,705.0,ex,ta,pconc,ex,ta,gd,glq,1282.0,unf,0.0,1351.0,2633.0,gasa,ex,y,sbrkr,2633,0,0,2633,1.0,0.0,2,1,2,1,ex,8,typ,2,gd,attchd,2001.0,rfn,3.0,804.0,ta,ta,y,314,140,0,0,0,0,None,None,None,0,3,2007,wd ,466500
1118,20,rl,66.0,9240,pave,None,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,8,1959,1998,hip,compshg,metalsd,metalsd,none,0.0,gd,ta,cblock,ta,ta,no,alq,708.0,unf,0.0,280.0,988.0,gasa,ta,y,sbrkr,988,0,0,988,1.0,0.0,2,0,3,1,gd,6,typ,0,None,attchd,1959.0,unf,1.0,297.0,ta,ta,y,156,0,0,0,0,0,None,None,None,0,6,2009,wd ,149500
1119,120,rl,24.0,2304,pave,None,reg,lvl,allpub,inside,gtl,npkvill,norm,norm,twnhs,1story,7,7,1978,1978,gable,compshg,plywood,brk cmn,none,0.0,ta,ta,cblock,gd,ta,no,glq,632.0,unf,6.0,423.0,1061.0,gasa,ta,y,sbrkr,1055,0,0,1055,0.0,0.0,2,0,2,1,ta,4,typ,0,None,attchd,1978.0,unf,1.0,319.0,ta,ta,y,108,32,0,0,0,0,None,None,None,0,4,2007,wd ,142500
1120,30,rl,54.0,7223,pave,None,reg,lvl,allpub,inside,gtl,crawfor,norm,norm,1fam,1story,5,5,1926,1950,hip,compshg,stucco,plywood,none,0.0,ta,ta,pconc,ta,ta,mn,blq,319.0,unf,0.0,971.0,1290.0,gasa,ta,y,sbrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,ta,6,typ,0,None,detchd,1973.0,unf,1.0,352.0,ta,ta,y,0,0,64,0,0,0,None,mnprv,None,0,4,2007,wd ,136500
1121,160,rh,0.0,3612,pave,None,ir1,lvl,allpub,inside,gtl,landmrk,norm,norm,twnhs,2story,6,5,1993,1994,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,glq,338.0,unf,0.0,292.0,630.0,gasa,ex,y,sbrkr,630,690,0,1320,0.0,0.0,2,1,3,1,ta,5,typ,0,None,detchd,1993.0,unf,2.0,484.0,ta,ta,y,0,48,0,0,0,0,None,mnprv,None,0,6,2006,wd ,137000
1122,20,rl,63.0,12680,pave,None,ir1,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,1story,7,6,1988,1988,gable,compshg,plywood,wd sdng,brkface,102.0,gd,ta,cblock,gd,gd,mn,glq,983.0,unf,0.0,692.0,1675.0,gasa,ex,y,sbrkr,1688,0,0,1688,1.0,0.0,2,0,2,1,ex,6,typ,1,ex,attchd,1988.0,rfn,2.0,528.0,ta,ta,y,0,48,0,0,141,0,None,None,None,0,6,2008,wd ,226500
1123,20,rl,85.0,10176,pave,None,reg,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,1story,7,5,1990,1990,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,gd,glq,637.0,unf,0.0,663.0,1300.0,gasa,gd,y,sbrkr,1341,0,0,1341,1.0,0.0,1,1,2,1,gd,5,typ,1,po,attchd,1990.0,unf,2.0,506.0,ta,ta,y,192,0,0,0,0,0,None,None,None,0,2,2010,wd ,171500
1124,80,rl,55.0,10780,pave,None,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,slvl,5,5,1976,1976,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,av,alq,483.0,unf,0.0,428.0,911.0,gasa,gd,y,sbrkr,954,0,0,954,0.0,0.0,1,0,3,1,ta,6,typ,0,None,detchd,1976.0,unf,2.0,576.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,7,2006,wd ,132500
1125,90,rl,0.0,8544,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,duplex,1story,3,4,1949,1950,gable,compshg,stucco,stucco,brkface,340.0,ta,ta,slab,None,None,no,None,0.0,unf,0.0,0.0,0.0,wall,fa,n,fusea,1040,0,0,1040,0.0,0.0,2,0,2,2,ta,6,typ,0,None,detchd,1949.0,unf,2.0,400.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,5,2006,wd ,87500
1126,60,fv,79.0,10646,pave,None,ir1,lvl,allpub,corner,gtl,somerst,norm,norm,1fam,2story,7,5,2001,2001,gable,compshg,vinylsd,vinylsd,brkface,513.0,ta,ta,pconc,ta,ta,no,glq,681.0,unf,0.0,177.0,858.0,gasa,ex,y,sbrkr,872,917,0,1789,1.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,2001.0,fin,2.0,546.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,6,2008,wd ,223000
1127,20,rl,80.0,8400,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,9,1962,2005,gable,compshg,wd sdng,wd sdng,brkface,237.0,gd,gd,cblock,ta,ta,no,unf,0.0,unf,0.0,1319.0,1319.0,gasa,ta,y,sbrkr,1537,0,0,1537,1.0,0.0,1,1,3,1,gd,7,typ,1,gd,attchd,1962.0,rfn,2.0,462.0,ta,ta,y,0,36,0,0,0,0,None,gdprv,None,0,7,2008,cod,174000
1128,20,rl,85.0,15428,pave,None,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,6,1951,1991,hip,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,rec,741.0,unf,0.0,143.0,884.0,gasa,ex,y,sbrkr,884,0,0,884,1.0,0.0,1,0,2,1,ta,4,typ,0,None,attchd,1951.0,fin,1.0,270.0,ta,ta,y,0,0,0,0,195,0,None,None,None,0,6,2006,wd ,142000
1129,20,fv,81.0,11216,pave,None,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8,5,2006,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,gd,no,unf,0.0,unf,0.0,1489.0,1489.0,gasa,ex,y,sbrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2006.0,rfn,2.0,776.0,ta,ta,y,0,140,0,0,0,0,None,None,None,0,6,2006,new,232600
1130,20,rl,78.0,10140,pave,None,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,1story,6,6,1974,1999,hip,compshg,hdboard,hdboard,brkface,99.0,ta,ta,cblock,ta,ta,no,alq,663.0,lwq,377.0,0.0,1040.0,gasa,fa,y,sbrkr,1309,0,0,1309,1.0,0.0,1,1,3,1,gd,5,typ,1,fa,attchd,1974.0,rfn,2.0,484.0,ta,ta,y,265,0,0,0,0,648,fa,gdprv,None,0,1,2006,wd ,181000
1131,160,rm,42.0,3964,pave,None,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhse,2story,6,4,1973,1973,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,gd,ta,no,alq,837.0,unf,0.0,105.0,942.0,gasa,gd,y,sbrkr,1291,1230,0,2521,1.0,0.0,2,1,5,1,ta,10,maj1,1,gd,attchd,1973.0,fin,2.0,576.0,ta,ta,y,728,20,0,0,0,0,None,gdprv,None,0,6,2006,wd ,151400
1132,20,rl,98.0,11428,pave,None,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,1story,8,5,2006,2006,gable,compshg,vinylsd,vinylsd,stone,248.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1626.0,1626.0,gasa,ex,y,sbrkr,1634,0,0,1634,0.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2006.0,rfn,3.0,866.0,ta,ta,y,0,44,0,0,0,0,None,None,None,0,5,2007,wd ,250000
1133,60,rl,80.0,10421,pave,None,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,2story,7,5,1988,1988,gable,compshg,hdboard,hdboard,brkface,42.0,ta,ta,cblock,gd,ta,no,glq,394.0,unf,0.0,586.0,980.0,gasa,ta,y,sbrkr,980,734,0,1714,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1988.0,unf,2.0,496.0,ta,ta,y,228,66,156,0,0,0,None,mnprv,shed,500,3,2010,wd ,196500
1134,75,rm,75.0,13500,pave,grvl,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2.5unf,7,8,1879,1987,gable,compshg,wd sdng,wd sdng,none,0.0,ta,gd,pconc,ta,ta,no,unf,0.0,unf,0.0,819.0,819.0,gasa,ta,y,fusea,1312,1142,0,2454,0.0,0.0,2,0,3,1,ta,8,typ,1,gd,attchd,1950.0,unf,2.0,576.0,ta,ta,n,0,148,150,0,0,0,None,mnprv,None,0,2,2007,wd ,185000
1135,20,rl,75.0,9000,pave,None,reg,lvl,allpub,inside,gtl,nwames,feedr,norm,1fam,1story,6,5,1969,1969,gable,compshg,hdboard,hdboard,brkface,200.0,ta,ta,cblock,ta,ta,av,blq,955.0,unf,0.0,261.0,1216.0,gasa,ta,y,sbrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,ta,5,typ,0,None,attchd,1969.0,unf,1.0,336.0,ta,ta,y,0,0,0,0,0,0,None,mnprv,None,0,8,2009,wd ,113000
1136,20,rl,60.0,8089,pave,None,reg,hls,allpub,inside,gtl,stonebr,norm,norm,1fam,1story,8,6,2007,2007,gable,compshg,metalsd,metalsd,brkface,0.0,gd,ta,pconc,gd,ta,av,glq,945.0,unf,0.0,474.0,1419.0,gasa,ex,y,sbrkr,1419,0,0,1419,1.0,0.0,2,0,2,1,gd,7,typ,1,gd,attchd,2007.0,rfn,2.0,567.0,ta,ta,y,140,0,0,0,0,0,None,None,None,0,10,2007,new,392000
1137,90,rl,35.0,9400,pave,None,ir1,lvl,allpub,culdsac,gtl,edwards,norm,norm,duplex,sfoyer,6,5,1975,1975,flat,tar&grv,wdshing,plywood,brkface,250.0,ta,ta,cblock,gd,gd,gd,glq,945.0,unf,0.0,0.0,945.0,gasa,ta,y,sbrkr,980,0,0,980,0.0,2.0,2,0,4,0,ta,4,typ,0,None,no garage,0.0,None,0.0,0.0,None,None,y,0,0,0,0,0,0,None,None,None,0,10,2006,wd ,127500
1138,160,fv,24.0,2117,pave,None,reg,lvl,allpub,inside,gtl,somerst,norm,norm,twnhs,2story,6,5,2000,2000,gable,compshg,metalsd,metalsd,brkface,216.0,gd,ta,pconc,gd,ta,no,glq,417.0,unf,0.0,339.0,756.0,gasa,ex,y,sbrkr,769,804,0,1573,0.0,0.0,2,1,3,1,gd,4,typ,0,None,detchd,2000.0,unf,2.0,440.0,ta,ta,y,0,32,0,0,0,0,None,None,None,0,9,2007,wd ,177000
1139,60,fv,85.0,10625,pave,None,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,6,5,2004,2004,gable,compshg,vinylsd,vinylsd,brkface,353.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1158.0,1158.0,gasa,ex,y,sbrkr,1158,1285,0,2443,0.0,0.0,2,1,4,1,gd,9,min2,1,gd,builtin,2004.0,rfn,3.0,744.0,ta,ta,y,193,127,0,0,0,0,None,None,None,0,6,2007,wd ,265000
1140,60,fv,106.0,8413,pave,None,ir1,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,2story,8,5,1998,1998,gable,compshg,vinylsd,vinylsd,none,0.0,gd,gd,pconc,ex,ta,mn,glq,901.0,unf,0.0,319.0,1220.0,gasa,ex,y,sbrkr,1220,1142,0,2362,1.0,0.0,2,1,3,1,gd,8,typ,2,ta,attchd,1998.0,rfn,2.0,1105.0,gd,ta,y,147,0,36,0,144,0,None,None,None,0,6,2007,wd ,312500
1141,75,rm,75.0,13500,pave,None,reg,lvl,allpub,inside,gtl,oldtown,artery,posa,1fam,2.5unf,10,9,1893,2000,gable,compshg,wd sdng,wd sdng,none,0.0,ex,ex,brktil,ta,ta,no,unf,0.0,unf,0.0,1237.0,1237.0,gasa,gd,y,sbrkr,1521,1254,0,2775,0.0,0.0,3,1,3,1,gd,9,typ,1,gd,detchd,1988.0,unf,2.0,880.0,gd,ta,y,105,502,0,0,0,0,None,None,None,0,7,2008,wd ,325000
1142,20,rl,0.0,15676,pave,None,ir1,low,allpub,inside,gtl,veenker,norm,norm,1fam,1story,8,8,1980,1980,gable,compshg,vinylsd,vinylsd,brkface,115.0,gd,gd,cblock,gd,gd,gd,alq,1733.0,rec,92.0,189.0,2014.0,gasa,gd,y,sbrkr,2014,0,0,2014,1.0,0.0,2,0,2,1,gd,6,maj1,2,gd,attchd,1980.0,rfn,3.0,864.0,ta,ta,y,462,0,0,255,0,0,None,mnprv,None,0,4,2009,wd ,275000
1143,60,rl,82.0,9950,pave,None,ir1,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,7,5,1995,1995,gable,compshg,vinylsd,vinylsd,brkface,290.0,gd,ta,pconc,gd,ta,no,glq,565.0,unf,0.0,638.0,1203.0,gasa,ex,y,sbrkr,1214,1306,0,2520,0.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1995.0,rfn,3.0,721.0,ta,ta,y,224,114,0,0,0,0,None,None,None,0,6,2007,wd ,290000
1144,20,rl,39.0,15410,pave,None,ir1,lvl,allpub,culdsac,gtl,sawyer,rrne,norm,1fam,1story,6,6,1974,2002,hip,compshg,plywood,plywood,brkcmn,250.0,ta,gd,cblock,ta,ta,gd,blq,126.0,glq,859.0,223.0,1208.0,gasa,ex,y,sbrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,ta,7,typ,2,fa,attchd,1974.0,fin,2.0,461.0,ta,ta,y,296,0,186,0,0,0,None,gdprv,None,0,4,2010,wd ,169000
1145,30,rm,50.0,6000,pave,None,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1story,5,7,1921,1950,gable,compshg,wd sdng,wd shng,none,0.0,ta,ta,cblock,ta,ta,no,lwq,616.0,unf,0.0,0.0,616.0,gasa,gd,y,sbrkr,616,0,0,616,0.0,0.0,1,0,2,1,ta,4,typ,0,None,detchd,1921.0,unf,1.0,205.0,ta,ta,y,0,0,129,0,0,0,None,None,None,0,6,2006,wd ,89000
1146,60,rl,63.0,8402,pave,None,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,6,5,1998,1998,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,789.0,789.0,gasa,gd,y,sbrkr,789,676,0,1465,0.0,0.0,2,1,3,1,ta,7,typ,1,gd,attchd,1998.0,fin,2.0,393.0,ta,ta,y,0,75,0,0,0,0,None,None,None,0,5,2010,wd ,180400
1147,20,rl,85.0,10655,pave,None,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,1story,8,5,2003,2004,gable,compshg,vinylsd,vinylsd,brkface,296.0,gd,ta,pconc,gd,ta,no,glq,1124.0,unf,479.0,1603.0,3206.0,gasa,ex,y,sbrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2003.0,rfn,3.0,880.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,10,2009,wd ,284000
1148,20,rl,70.0,10150,pave,None,reg,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1story,5,5,1958,1958,gable,compshg,wd sdng,wd sdng,none,1.0,ta,ta,cblock,ta,ta,no,rec,456.0,unf,0.0,456.0,912.0,gasa,ex,y,fusea,912,0,0,912,0.0,0.0,1,0,2,1,ta,5,typ,0,None,attchd,1958.0,rfn,1.0,275.0,ta,ta,y,0,0,0,0,0,0,None,None,None,0,7,2007,cod,114500
1149,20,rl,84.0,10084,pave,None,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,brkface,196.0,gd,ta,pconc,gd,ta,av,glq,24.0,unf,0.0,1528.0,1552.0,gasa,ex,y,sbrkr,1552,0,0,1552,0.0,0.0,2,0,3,1,gd,7,typ,0,None,attchd,2005.0,rfn,3.0,782.0,ta,ta,y,144,20,0,0,0,0,None,None,None,0,7,2006,new,212900
1150,20,rl,67.0,16285,pave,None,ir2,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2001,2002,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1413.0,1413.0,gasa,ex,y,sbrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,gd,6,typ,0,None,attchd,2001.0,rfn,2.0,605.0,ta,ta,y,0,33,0,0,0,0,None,None,None,0,6,2009,wd ,187100
